x_over_lambda,eta22_exact_norm,eta22_vwa_norm,eta22_walker_norm
-0.412829381450459,0.611532010854329,0.616809142225475,0.665489350170014
-0.411718131433096,0.612625551337846,0.617812808093059,0.668004088849796
-0.410606881415733,0.61356101170195,0.618656817600903,0.670348109779841
-0.409495631398369,0.614336732220503,0.619339531008142,0.672519238449041
-0.408384381381006,0.614951089383013,0.619859345292689,0.674515338728086
-0.407273131363643,0.615402496818905,0.620214695070027,0.676334314001057
-0.40616188134628,0.615689406216983,0.620404053507183,0.67797410829255
-0.405050631328916,0.615810308239673,0.620425933230849,0.67943270738983
-0.403939381311552,0.615763733431571,0.620278887230104,0.680708139959494
-0.402828131294189,0.615548253121905,0.619961509752458,0.681798478658107
-0.401716881276827,0.615162480320443,0.619472437193606,0.682701841236314
-0.400605631259463,0.614605070606443,0.618810348979543,0.683416391635866
-0.3994943812421,0.613874723010166,0.617973968441584,0.683940341079061
-0.398383131224737,0.612970180886555,0.616962063682884,0.684271949150043
-0.397271881207374,0.611890232780594,0.615773448436963,0.684409524867455
-0.396160631190011,0.610633713283954,0.614406982916814,0.68435142774788
-0.395049381172647,0.609199503882418,0.612861574655144,0.684096068859562
-0.393938131155283,0.607586533793735,0.611136179334669,0.683641911865853
-0.39282688113792,0.605793780795352,0.609229801607838,0.682987474057854
-0.391715631120557,0.603820272041653,0.607141495906518,0.682131327375719
-0.390604381103194,0.601665084870258,0.60487036724003,0.681072099418075
-0.38949313108583,0.599327347596893,0.602415571981894,0.679808474439021
-0.388381881068467,0.596806240298425,0.599776318644683,0.678339194332184
-0.387270631051104,0.59410099558363,0.596951868641942,0.676663059601271
-0.386159381033741,0.591210899351208,0.593941537038009,0.6747789303166
-0.385048131016378,0.588135291534645,0.590744693283857,0.672685727057071
-0.383936880999014,0.584873566833472,0.587360761939567,0.670382431837038
-0.38282563098165,0.58142517543047,0.583789223382505,0.667868089017562
-0.381714380964287,0.577789623694415,0.580029614500761,0.6651418062015
-0.380603130946924,0.573966474867896,0.576081529372191,0.662202755111919
-0.379491880929561,0.569955349739806,0.571944619926799,0.659050172453296
-0.378380630912198,0.565755927302053,0.567618596594628,0.655683360754999
-0.377269380894834,0.561367945390084,0.563103228936215,0.652101689196504
-0.376158130877471,0.556791201306801,0.558398346256996,0.648304594413865
-0.375046880860108,0.552025552429419,0.553503838204374,0.644291581286898
-0.373935630842745,0.547070916798894,0.548419655347048,0.640062223706578
-0.372824380825381,0.541927273691484,0.543145809736588,0.635616165322162
-0.371713130808017,0.536594664172032,0.537682375450855,0.630953120267511
-0.370601880790654,0.531073191628586,0.532029489118024,0.626072873866133
-0.369490630773291,0.525363022287936,0.526187350422155,0.620975283314463
-0.368379380755928,0.51946438571169,0.520156222588617,0.61566027834287
-0.367268130738565,0.513377575272489,0.513936432850218,0.610127861853943
-0.366156880721201,0.50710294860998,0.507528372892274,0.604378110537569
-0.365045630703838,0.500640928066168,0.500932499277512,0.598411175462315
-0.363934380686475,0.493992001099772,0.494149333850011,0.592227282642706
-0.362823130669112,0.487156720679225,0.48717946411697,0.585826733581886
-0.361711880651749,0.480135705653925,0.480023543609773,0.579209905789259
-0.360600630634385,0.472929641103444,0.472682292221838,0.572377253272643
-0.359489380617021,0.465539278664272,0.465156496524918,0.565329307004526
-0.358378130599658,0.457965436833799,0.457447010061847,0.558066675361986
-0.357266880582295,0.450209001251207,0.44955475361669,0.550590044539857
-0.356155630564932,0.442270924954897,0.441480715461074,0.542900178936746
-0.355044380547568,0.43415222861618,0.433225951576917,0.534997921513494
-0.353933130530205,0.4258540007489,0.424791585854783,0.526884194123687
-0.352821880512842,0.41737739789465,0.416178810268533,0.518559997815846
-0.351710630495479,0.408723644783371,0.407388885024166,0.510026413106912
-0.350599380478116,0.399894034468932,0.398423138684829,0.501284600226678
-0.349488130460752,0.390889928439498,0.389282968269909,0.492335799332808
-0.348376880443389,0.381712756702396,0.379969839328567,0.483181330696088
-0.347265630426026,0.372364017843166,0.37048528598807,0.47382259485562
-0.346154380408662,0.362845279058626,0.36083091097541,0.464261072743574
-0.345043130391299,0.353158176163624,0.351008385613088,0.454498325779262
-0.343931880373936,0.343304413571306,0.341019449788314,0.444535995932162
-0.342820630356573,0.333285764246636,0.33086591189535,0.434375805753672
-0.34170938033921,0.323104069632978,0.320549648751148,0.424019558377264
-0.340598130321846,0.31276123955151,0.310072605483662,0.413469137486812
-0.339486880304483,0.302259252073308,0.299436795393002,0.402726507252826
-0.338375630287119,0.291600153363869,0.288644299784856,0.391793712236348
-0.337264380269756,0.280786057499956,0.277697267776593,0.380672877260306
-0.336153130252393,0.269819146258561,0.266597916075259,0.36936620724809
-0.335041880235029,0.258701668877839,0.255348528727462,0.357875987029149
-0.333930630217666,0.247435941789903,0.243951456841931,0.346204581111457
-0.332819380200303,0.236024348325303,0.232409118282648,0.334354433420616
-0.33170813018294,0.224469338389126,0.220723997334594,0.322328067005489
-0.330596880165577,0.21277342810855,0.208898644340725,0.310128083710194
-0.329485630148214,0.200939199451827,0.196935675310378,0.297757163812317
-0.32837438013085,0.188969299818552,0.184837771498783,0.285218065627241
-0.327263130113487,0.17686644160118,0.17260767895878,0.272513625078498
-0.326151880096123,0.164633401717742,0.160248208062611,0.259646755234017
-0.32504063007876,0.15227302111567,0.14776223299591,0.246620445808231
-0.323929380061397,0.139788204246765,0.135152691222381,0.233437762629963
-0.322818130044033,0.127181918513226,0.122422582919745,0.22010184707606
-0.32170688002667,0.114457193684773,0.109574970387074,0.206615915470725
-0.320595630009307,0.101617121286853,0.0966129774228383,0.192983258450555
-0.319484379991944,0.0886648539599537,0.083539788674837,0.179207240295275
-0.318373129974581,0.0756036047900496,0.0703586489606828,0.16529129822418
-0.317261879957217,0.0624366466102337,0.0570728625600357,0.151238941658334
-0.316150629939854,0.0491673112735957,0.0436857924780895,0.137053751448557
-0.31503937992249,0.0357989888974126,0.030200859680293,0.122739379069264
-0.313928129905127,0.0223351270787369,0.016621542298942,0.10829954577826
-0.312816879887764,0.00877923008147512,0.00295137481101483,0.0937380417425527
-0.3117056298704,-0.0048651420049084,-0.0108060528119496,0.0790587251303247
-0.310594379853037,-0.0185943741349554,-0.0246470959821974,0.0642655211691689
-0.309483129835674,-0.0324047972049065,-0.0385680564024092,0.0493624211707521
-0.308371879818311,-0.0462926889783559,-0.0525651829993906,0.0343534815220606
-0.307260629800948,-0.0602542750397005,-0.0666346728865924,0.0192428226433914
-0.306149379783584,-0.0742857297752497,-0.0807726723526967,0.00403462791331516
-0.305038129766221,-0.088383177381696,-0.0949752778790295,-0.0112668574392254
-0.303926879748857,-0.102542692901847,-0.109238537182577,-0.0266573274753971
-0.302815629731494,-0.116760303287343,-0.123558450286992,-0.042132416719356
-0.301704379714131,-0.131031988488124,-0.137930970619425,-0.0576877013632132
-0.300593129696768,-0.145353682568397,-0.152352006134249,-0.0733187005038469
-0.299481879679405,-0.159721274848889,-0.166817420462361,-0.0890208774112454
-0.298370629662042,-0.174130611074963,-0.181323034086932,-0.10478964082809
-0.297259379644678,-0.188577494610522,-0.19586462554385,-0.120620346300227
-0.296148129627315,-0.2030576876572,-0.210437932648238,-0.136508297537723
-0.295036879609952,-0.217566912498622,-0.225038653744972,-0.152448747806105
-0.293925629592588,-0.232100852769383,-0.239662448984646,-0.168436901347441
-0.292814379575225,-0.24665515474837,-0.254304941622821,-0.18446791483086
-0.291703129557861,-0.261225428676112,-0.268961719343948,-0.200536898832091
-0.290591879540498,-0.275807250095737,-0.283628335608025,-0.216638919341627
-0.289480629523135,-0.290396161217182,-0.29830031102079,-0.23276899930104
-0.288369379505772,-0.304987672304245,-0.312973134726511,-0.248922120167023
-0.287258129488409,-0.31957726308406,-0.327642265822757,-0.265093223502664
-0.286146879471045,-0.334160384178551,-0.34230313479726,-0.281277212595473
-0.285035629453682,-0.348732458557482,-0.35695114498602,-0.297468954101676
-0.283924379436319,-0.36328888301258,-0.371581674052468,-0.313663279716221
-0.282813129418956,-0.377825029652311,-0.386190075486839,-0.329854987868005
-0.281701879401592,-0.392336247416797,-0.400771680125717,-0.346038845439733
-0.280590629384228,-0.406817863612425,-0.415321797691061,-0.362209589511882
-0.279479379366865,-0.421265185465587,-0.429835718348073,-0.378361929130164
-0.278368129349502,-0.4356735016951,-0.444308714281513,-0.39449054709591
-0.277256879332139,-0.450038084102715,-0.458736041290226,-0.410590101778758
-0.276145629314776,-0.464354189181207,-0.47311294039865,-0.426655228951032
-0.275034379297412,-0.478617059739503,-0.487434639485521,-0.442680543643168
-0.273923129280049,-0.492821926544259,-0.501696354928469,-0.458660642019538
-0.272811879262686,-0.50696400997732,-0.515893293264738,-0.474590103274014
-0.271700629245323,-0.52103852170848,-0.530020652866621,-0.490463491544591
-0.270589379227959,-0.535040666382944,-0.544073625631642,-0.50627535784637
-0.269478129210596,-0.548965643322879,-0.558047398686585,-0.522020242022217
-0.268366879193232,-0.562808648242429,-0.571937156104663,-0.537692674710357
-0.267255629175869,-0.576564874975596,-0.585738080635555,-0.553287179328201
-0.266144379158506,-0.59022951721629,-0.599445355447362,-0.568798274071639
-0.265033129141143,-0.603797770269958,-0.613054165879788,-0.584220473929067
-0.26392187912378,-0.617264832816096,-0.626559701208192,-0.599548292709366
-0.262810629106416,-0.630625908680982,-0.639957156417733,-0.614776245083076
-0.261699379089053,-0.643876208619975,-0.65324173398657,-0.629898848635956
-0.26058812907169,-0.657010952108626,-0.666408645677982,-0.64491062593415
-0.259476879054326,-0.670025369142026,-0.679453114340488,-0.659806106600146
-0.258365629036963,-0.682914702041543,-0.692370375715041,-0.674579829398702
-0.257254379019599,-0.695674207268342,-0.70515568024881,-0.689226344331916
-0.256143129002236,-0.70829915724294,-0.717804294915105,-0.703740214742612
-0.255031878984873,-0.720784842170035,-0.730311505037866,-0.718116019425172
-0.25392062896751,-0.73312657186792,-0.742672616121186,-0.732348354742989
-0.252809378950147,-0.745319677601706,-0.754882955681797,-0.746431836751639
-0.251698128932783,-0.757359513919649,-0.766937875085051,-0.760361103326944
-0.250586878915421,-0.769241460491752,-0.778832751382547,-0.774130816297003
-0.249475628898058,-0.780960923949999,-0.790562989151562,-0.787735663577341
-0.248364378880694,-0.792513339729287,-0.802124022334765,-0.801170361308256
-0.24725312886333,-0.803894173908472,-0.813511316079849,-0.814429655993468
-0.246141878845967,-0.815098925050614,-0.82472036857843,-0.827508326639186
-0.245030628828604,-0.826123126041695,-0.835746712903024,-0.840401186892644
-0.243919378811241,-0.836962345927027,-0.846585918841532,-0.853103087179216
-0.242808128793877,-0.847612191744551,-0.857233594728681,-0.865608916837182
-0.241696878776514,-0.858068310354219,-0.867685389272888,-0.877913606249202
-0.240585628759151,-0.868326390262696,-0.877936993379056,-0.890012128969594
-0.239474378741788,-0.87838216344256,-0.88798414196474,-0.901899503846452
-0.238363128724425,-0.888231407145204,-0.897822615770787,-0.913570797137695
-0.237251878707061,-0.897869945706631,-0.907448243163952,-0.925021124620075
-0.236140628689697,-0.907293652345351,-0.916856901931912,-0.93624565369023
-0.235029378672334,-0.916498450951558,-0.92604452106924,-0.947239605456819
-0.233918128654971,-0.925480317866797,-0.935007082553697,-0.957998256822792
-0.232806878637608,-0.934235283653282,-0.943740623112096,-0.968516942556861
-0.231695628620244,-0.942759434852099,-0.952241235974854,-0.978791057353213
-0.230584378602881,-0.951048915729433,-0.960505072618284,-0.988816057878511
-0.229473128585518,-0.959099930010076,-0.968528344494467,-0.998587464805254
-0.228361878568155,-0.96690874259734,-0.976307324746737,-1.00810086483053
-0.227250628550792,-0.974471681278639,-0.983838349911159,-1.01735191267922
-0.226139378533428,-0.981785138415842,-0.991117821602591,-1.02633633309073
-0.225028128516064,-0.988845572619723,-0.998142208184532,-1.03504992278827
-0.223916878498701,-0.995649510407595,-1.00490804642213,-1.04348855242978
-0.222805628481338,-1.00219354784338,-1.01141194311744,-1.05164816853952
-0.221694378463975,-1.00847435215932,-1.01765057672632,-1.05952479541946
-0.220583128446611,-1.01448866335856,-1.02362069895587,-1.06711453703949
-0.219471878429248,-1.02023329579773,-1.02931913634194,-1.07441357890549
-0.218360628411885,-1.0257051397489,-1.03474279180576,-1.08141818990446
-0.217249378394522,-1.03090116293996,-1.03988864618907,-1.0881247241257
-0.216138128377159,-1.0358184120728,-1.04475375976643,-1.09452962265712
-0.215026878359796,-1.0404540143184,-1.04933527373515,-1.10062941535587
-0.213915628342431,-1.04480517878818,-1.05363041168058,-1.1064207225923
-0.212804378325068,-1.04886919798079,-1.05763648101724,-1.11190025696645
-0.211693128307705,-1.05264344920365,-1.06135087440431,-1.11706482499612
-0.210581878290342,-1.05612539596836,-1.06477107113506,-1.12191132877563
-0.209470628272979,-1.05931258935953,-1.06789463849956,-1.12643676760459
-0.208359378255615,-1.06220266937597,-1.07071923311964,-1.13063823958552
-0.207248128238252,-1.06479336624377,-1.07324260225556,-1.13451294318977
-0.206136878220889,-1.0670825017005,-1.07546258508406,-1.13805817879076
-0.205025628203526,-1.06906799024978,-1.07737711394602,-1.14127135016372
-0.203914378186163,-1.07074784038559,-1.07898421556463,-1.14414996595114
-0.202803128168799,-1.07212015578563,-1.08028201223194,-1.14669164109318
-0.201691878151435,-1.07318313647306,-1.08126872296368,-1.14889409822217
-0.200580628134073,-1.07393507994601,-1.0819426646224,-1.15075516902044
-0.199469378116709,-1.07437438227406,-1.08230225300665,-1.15227279554079
-0.198358128099346,-1.07449953916132,-1.08234600390749,-1.15344503148878
-0.197246878081983,-1.07430914697528,-1.0820725341301,-1.1542700434661
-0.19613562806462,-1.07380190374082,-1.08148056248088,-1.15474611217435
-0.195024378047257,-1.07297661009896,-1.08056891071915,-1.15487163357851
-0.193913128029893,-1.0718321702296,-1.07933650447253,-1.15464512002934
-0.19280187801253,-1.07036759273776,-1.07778237411617,-1.15406520134415
-0.191690627995166,-1.06858199150271,-1.07590565561455,-1.15313062584519
-0.190579377977803,-1.06647458648954,-1.07370559132587,-1.15184026135502
-0.18946812796044,-1.06404470452253,-1.07118153076788,-1.15019309614835
-0.188356877943076,-1.06129178001989,-1.06833293134545,-1.14818823985949
-0.187245627925713,-1.05821535568939,-1.06515935903868,-1.14582492434514
-0.18613437790835,-1.05481508318424,-1.06166048905151,-1.14310250450165
-0.185023127890987,-1.05109072371899,-1.05783610642001,-1.14002045903641
-0.183911877873624,-1.04704214864483,-1.05368610658006,-1.13657839119267
-0.18280062785626,-1.04266933998386,-1.0492104958947,-1.13277602942736
-0.181689377838897,-1.03797239092204,-1.0444093921388,-1.12861322804144
-0.180578127821533,-1.03295150626027,-1.03928302494326,-1.12408996776215
-0.17946687780417,-1.02760700282332,-1.03383173619591,-1.11920635627692
-0.178355627786807,-1.02193930982616,-1.02805598040068,-1.11396262871822
-0.177244377769443,-1.01594896919742,-1.02195632499314,-1.10835914809922
-0.17613312775208,-1.00963663585964,-1.01553345061345,-1.10239640569963
-0.175021877734717,-1.00300307796588,-1.00878815133541,-1.09607502140148
-0.173910627717354,-0.996049177092555,-1.00172133485147,-1.08939574397441
-0.172799377699991,-0.988775928388158,-0.994334022614298,-1.08235945131014
-0.171688127682627,-0.981184440677551,-0.986627349933036,-1.07496715060585
-0.170576877665264,-0.973275936521653,-0.978602566025936,-1.06721997849613
-0.169465627647901,-0.965051752232329,-0.970261034027578,-1.05911920113321
-0.168354377630537,-0.956513337842177,-0.961604230950758,-1.05066621421534
-0.167243127613174,-0.947662257029151,-0.952633747604311,-1.04186254296289
-0.16613187759581,-0.938500186995763,-0.943351288464319,-1.03270984204221
-0.165020627578447,-0.929028918302777,-0.933758671500605,-1.02320989543684
-0.163909377561084,-0.91925035465726,-0.923857827957283,-1.01336461626608
-0.162798127543721,-0.909166512654883,-0.913650802087647,-1.00317604655069
-0.161686877526358,-0.898779521476396,-0.903139750843529,-0.992646356925712
-0.160575627508994,-0.88809162253821,-0.89232694351817,-0.981777846300135
-0.159464377491631,-0.87710516909706,-0.881214761343915,-0.970572941463598
-0.158353127474268,-0.865822625808715,-0.869805697043637,-0.959034196639884
-0.157241877456904,-0.854246568240733,-0.858102354336092,-0.947164292987292
-0.156130627439541,-0.842379682339307,-0.846107447395782,-0.934966038045876
-0.155019377422178,-0.830224763850222,-0.833823800266835,-0.922442365131575
-0.153908127404814,-0.817784717693994,-0.821254346230931,-0.90959633267731
-0.152796877387451,-0.805062557295268,-0.808402127129689,-0.896431123521117
-0.151685627370088,-0.792061403866604,-0.795270292641735,-0.882950044141431
-0.150574377352725,-0.778784485646761,-0.781862099513549,-0.869156523839658
-0.149463127335362,-0.765235137093595,-0.768180910746161,-0.855054113870182
-0.148351877317999,-0.751416798031841,-0.754230194735585,-0.840646486517995
-0.147240627300635,-0.737333012755827,-0.740013524369095,-0.825937434124153
-0.146129377283272,-0.722987429087464,-0.725534576076344,-0.810930868059303
-0.145018127265908,-0.708383797389668,-0.710797128836424,-0.795630817645505
-0.143906877248545,-0.693525969535456,-0.695805063139965,-0.780041429026671
-0.142795627231182,-0.67841789783308,-0.680562359908283,-0.764166963987892
-0.141684377213819,-0.663063633907389,-0.665073099367914,-0.748011798723995
-0.140573127196456,-0.647467327537799,-0.64934145988246,-0.731580422557693
-0.139461877179092,-0.631633225453192,-0.633371716741037,-0.714877436607681
-0.138350627161729,-0.615565670084104,-0.617168240904454,-0.697907552407116
-0.137239377144366,-0.599269098272568,-0.600735497708559,-0.680675590472866
-0.136128127127003,-0.582748039940028,-0.584078045526473,-0.663186478826013
-0.135016877109639,-0.56600711671374,-0.567200534388729,-0.64544525146407
-0.133905627092275,-0.549051040512089,-0.550107704562702,-0.627457046785402
-0.132794377074912,-0.531884612089295,-0.532804385091628,-0.609227105966398
-0.131683127057549,-0.51451271953999,-0.515295492293118,-0.590760771291893
-0.130571877040186,-0.496940336764139,-0.497586028218677,-0.572063484439468
-0.129460627022823,-0.479172521892863,-0.479681079073671,-0.553140784718169
-0.128349377005459,-0.461214415675677,-0.461585813599315,-0.533998307262286
-0.127238126988096,-0.443071239829709,-0.443305481416111,-0.514641781180807
-0.126126876970733,-0.424748295351496,-0.424845411330366,-0.495077027663234
-0.12501562695337,-0.406250960791894,-0.406211009604174,-0.475309958042422
-0.123904376936006,-0.387584690494795,-0.387407758188253,-0.455346571815134
-0.122793126918642,-0.368755012800228,-0.368441212920632,-0.435192954621071
-0.121681876901279,-0.349767528212533,-0.349317001689114,-0.414855276181081
-0.120570626883916,-0.330627907534239,-0.330040822560879,-0.394339788195348
-0.119459376866553,-0.311341889966369,-0.310618441877218,-0.373652822202319
-0.11834812684919,-0.291915281175847,-0.291055692316882,-0.352800787399205
-0.117236876831826,-0.272353951330748,-0.27135847092586,-0.331790168424853
-0.116125626814463,-0.252663833104152,-0.25153273711733,-0.310627523105863
-0.1150143767971,-0.232850919647285,-0.231584510639829,-0.289319480166798
-0.113903126779737,-0.212921262532774,-0.211519869516085,-0.267872736905374
-0.112791876762373,-0.192880969668827,-0.191344947953161,-0.246294056833556
-0.111680626745009,-0.172736203185059,-0.171065934223659,-0.224590267285441
-0.110569376727646,-0.152493177290847,-0.150689068520053,-0.202768256992905
-0.109458126710283,-0.132158156107041,-0.130220640782178,-0.18083497362995
-0.10834687669292,-0.11173745147184,-0.109666988499394,-0.158797421326741
-0.107235626675557,-0.0912374207217313,-0.089034494487191,-0.1366626581543
-0.106124376658193,-0.0706644644483609,-0.0683295846405196,-0.11443779358089
-0.10501312664083,-0.0500250242322044,-0.0475587256634858,-0.0921299859010906
-0.103901876623467,-0.0293255803539576,-0.0267284227773497,-0.0697464396386236
-0.102790626606104,-0.00857264948456976,-0.00584521740665285,-0.0472944029239523
-0.10167937658874,0.0122272176451921,0.0150843151545489,-0.0247811648477517
-0.100568126571376,0.0330674385946608,0.0360535680959437,-0.00221405279130857
-0.0994568765540143,0.0539414015817576,0.0570559054630886,0.0203995702650461
-0.0983456265366511,0.0748424678691137,0.0780846645464285,0.0430523084543657
-0.0972343765192871,0.0957639741667257,0.0991331582873421,0.0657367357552607
-0.096123126501924,0.116699235050353,0.120194677699567,0.088445398742686
-0.0950118764845609,0.137641545394528,0.141262494305335,0.1111708193562
-0.0939006264671978,0.158584182819228,0.162329862584715,0.133905497684537
-0.0927893764498346,0.179520410149205,0.183390022438079,0.156641914765339
-0.0916781264324715,0.200443477884938,0.204436201659579,0.179372535398873
-0.0905668764151075,0.221346626684208,0.225461618421759,0.202089810974546
-0.0894556263977444,0.242223089853237,0.246459483768704,0.224786182309024
-0.0883443763803813,0.263066095846377,0.267423004119178,0.247454082494784
-0.0872331263630182,0.283868870773301,0.288345383775178,0.270085939757849
-0.086121876345655,0.30462464091262,0.309219827439078,0.292674180323535
-0.085010626328291,0.32532663523091,0.330039542734021,0.315211231288959
-0.0838993763109279,0.345968087906067,0.350797742729984,0.337689523501112
-0.0827881262935648,0.366542240853916,0.371487648472765,0.360101494439243
-0.0816768762762017,0.387042346257027,0.392102491514273,0.38243959110033
-0.0805656262588386,0.407461669094663,0.41263551644505,0.404696272886397
-0.0794543762414746,0.427793489672768,0.433079983426069,0.426864014492447
-0.0783431262241114,0.448031106152927,0.45342917071942,0.448935308793741
-0.0772318762067483,0.468167837079241,0.473676377217268,0.470902669731204
-0.0761206261893852,0.488197023901998,0.493814924967152,0.492758635193689
-0.0750093761720221,0.508112033497084,0.513838161693118,0.514495769895862
-0.0738981261546581,0.527906260680065,0.533739463311426,0.536106668250446
-0.072786876137295,0.547573130713821,0.553512236439861,0.557583957233597
-0.0716756261199318,0.567106101808689,0.573149920899152,0.578920299242127
-0.0705643761025687,0.586498667614011,0.592645992206353,0.600108394941367
-0.0694531260852056,0.605744359700034,0.611993964057682,0.621140986102394
-0.0683418760678416,0.624836750029053,0.631187390801472,0.642010858427394
-0.0672306260504785,0.643769453414813,0.650219869898498,0.662710844361918
-0.0661193760331154,0.662536129968902,0.669085044369771,0.683233825892795
-0.0650081260157522,0.681130487533369,0.687776605230328,0.703572737330474
-0.0638968759983891,0.699546284098236,0.706288293907846,0.72372056807456
-0.0627856259810251,0.717777330202995,0.724613904645148,0.743670365361339
-0.061674375963662,0.735817491320986,0.742747286885758,0.763415236992061
-0.0605631259462989,0.753660690225665,0.760682347641117,0.782948354040789
-0.0594518759289357,0.771300909337659,0.778413053838261,0.802262953540592
-0.0583406259115726,0.788732193051626,0.79593343464814,0.821352341146929
-0.0572293758942086,0.805948650041875,0.813237583791613,0.840209893776998
-0.0561181258768455,0.822944455545756,0.830319661823721,0.858829062223897
-0.0550068758594824,0.839713853623784,0.847173898394856,0.877203373744446
-0.0538956258421193,0.856251159395521,0.863794594486867,0.89532643461948
-0.0527843758247561,0.872550761250228,0.880176124624946,0.913191932685513
-0.0516731258073921,0.888607123031299,0.89631293906214,0.930793639836605
-0.050561875790029,0.904414786193528,0.912199565937808,0.948125414495341
-0.0494506257726668,0.91996837193223,0.92783061340675,0.965181204051796
-0.0483393757553028,0.935262583283321,0.943200771740226,0.981955047269407
-0.0472281257379397,0.95029220719333,0.958304815396283,0.998441076656662
-0.0461168757205765,0.96505211655854,0.973137605059433,1.01463352080355
-0.0450056257032134,0.979537272232278,0.987694089648313,1.0305267066817
-0.0438943756858503,0.993742724999463,1.00196930829077,1.04611506190724
-0.0427831256684863,1.00766361751758,1.01595839226499,1.06139311696526
-0.0416718756511232,1.02129518622315,1.02965656690675,1.07635550739493
-0.0405606256337601,1.0346327632029,1.04305915348037,1.0909969759343
-0.0394493756163969,1.04767177802876,1.05616157101434,1.10531237462382
-0.0383381255990338,1.0604077595559,1.06895933809983,1.11929666686756
-0.0372268755816698,1.07283633768298,1.08144807465069,1.13294492945126
-0.0361156255643067,1.08495324507382,1.09362350362573,1.14625235451632
-0.0350043755469436,1.09675431883974,1.10548145271131,1.15921425148872
-0.0338931255295805,1.10823550218182,1.11701785596341,1.17182604896217
-0.0327818755122173,1.11939284599226,1.1282287554097,1.18408329653449
-0.0316706254948542,1.13022251041432,1.13911030260929,1.1959816665964
-0.0305593754774902,1.14072076635986,1.14965876017065,1.20751695607205
-0.0294481254601271,1.15088399698406,1.15987050322592,1.21868508811031
-0.028336875442764,1.1607086991165,1.16974202086323,1.22948211372616
-0.0272256254254009,1.17019148464798,1.17926991751219,1.23990421339141
-0.0261143754080377,1.17932908187254,1.18845091428739,1.24994769857408
-0.0250031253906737,1.18811833678392,1.19728185028387,1.25960901322559
-0.0238918753733106,1.19655621432607,1.20575968382832,1.26888473521528
-0.0227806253559475,1.20463979959696,1.2138814936828,1.2777715777114
-0.0216693753385844,1.21236629900528,1.22164448020139,1.28626639050818
-0.0205581253212213,1.21973304137944,1.2290459664394,1.29436616129811
-0.0194468753038572,1.22673747902837,1.23608339921426,1.30206801688908
-0.0183356252864941,1.23337718875371,1.24275435011724,1.30936922436567
-0.017224375269131,1.23964987281282,1.2490565164774,1.31626719219413
-0.0161131252517679,1.2455533598323,1.2549877222741,1.32275947127055
-0.0150018752344048,1.25108560567146,1.26054591900137,1.32884375591171
-0.0138906252170408,1.25624469423554,1.26572918648071,1.33451788478816
-0.0127793751996776,1.2610288382381,1.27053573362342,1.33977984179912
-0.0116681251823145,1.26543637991239,1.2749638991422,1.34462775688882
-0.0105568751649514,1.26946579167135,1.27901215221122,1.34905990680384
-0.00944562514758829,1.27311567671588,1.28267909307384,1.35307471579116
-0.00833437513022428,1.27638476959113,1.28596345360001,1.3566707562366
-0.00722312511286116,1.27927193669063,1.28886409778891,1.3598467492433
-0.00611187509549804,1.28177617670791,1.29138002222194,1.36260156515008
-0.00500062507813492,1.28389662103551,1.29351035646096,1.36493422398935
-0.0038893750607718,1.28563253411116,1.29525436339454,1.36684389588435
-0.0027781250434078,1.28698331371089,1.29661143953146,1.36832990138564
-0.00166687502604468,1.28794849118918,1.2975811152405,1.36939171174661
-0.00055562500868156,1.28852773166567,1.29816305493697,1.37002894913786
0.00055562500868156,1.28872083415876,1.29835705721705,1.37024138680045
0.00166687502604468,1.28852773166567,1.29816305493696,1.37002894913786
0.0027781250434078,1.28794849118918,1.29758111524051,1.36939171174661
0.00388937506077092,1.28698331371089,1.29661143953144,1.36832990138564
0.00500062507813404,1.28563253411116,1.29525436339456,1.36684389588435
0.00611187509549804,1.28389662103552,1.29351035646094,1.36493422398935
0.00722312511286116,1.28177617670791,1.29138002222192,1.36260156515008
0.00833437513022428,1.27927193669063,1.28886409778891,1.3598467492433
0.0094456251475874,1.27638476959114,1.28596345360001,1.3566707562366
0.0105568751649505,1.27311567671589,1.28267909307385,1.35307471579116
0.0116681251823145,1.26946579167136,1.27901215221125,1.34905990680384
0.0127793751996776,1.26543637991239,1.27496389914218,1.34462775688882
0.0138906252170408,1.2610288382381,1.2705357336234,1.33977984179912
0.0150018752344039,1.25624469423554,1.26572918648072,1.33451788478816
0.016113125251767,1.25108560567147,1.26054591900137,1.32884375591171
0.017224375269131,1.2455533598323,1.25498772227412,1.32275947127055
0.0183356252864941,1.23964987281283,1.24905651647736,1.31626719219413
0.0194468753038572,1.23337718875371,1.24275435011726,1.30936922436567
0.0205581253212204,1.22673747902837,1.23608339921422,1.30206801688908
0.0216693753385835,1.21973304137945,1.22904596643945,1.29436616129811
0.0227806253559475,1.21236629900529,1.22164448020142,1.28626639050818
0.0238918753733106,1.20463979959697,1.21388149368278,1.2777715777114
0.0250031253906737,1.19655621432608,1.2057596838283,1.26888473521527
0.0261143754080368,1.18811833678393,1.1972818502839,1.25960901322559
0.0272256254254,1.17932908187255,1.18845091428734,1.24994769857408
0.0283368754427631,1.17019148464799,1.17926991751222,1.23990421339141
0.0294481254601271,1.16070869911651,1.16974202086319,1.22948211372615
0.0305593754774902,1.15088399698407,1.15987050322598,1.21868508811031
0.0316706254948533,1.14072076635987,1.1496587601706,1.20751695607205
